0134f9f410c65ad0e8c2254a7e9288670e02a183,8.289806
035f97702f2c01d26ab1fae8f39ea2f98a0caa3c,7.3850546
06024da8147b5cf6105beb4c403f67cf1ff0aea1,9.336137
0aaebc88f6106684d6993c156104c1ef36cf94e0,8.214028
0bf111a9caedf02804f6991792490e63bc21058a,8.507479
0d815307d5307124d148bbebfb41497230c4bd15,8.906788
0eb93817d6eb3d5bd3e44dbc75971eea193b924f,9.153246
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,8.671541
137ffd846ed245676a14f1d5e8676a4ef646182b,6.330621
138c5848f009c004f0b8e2379316d5ec18332ff8,5.5523133
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,9.246471
2383a9a33025aa8759fee9a890f6420df0fc8b47,8.791145
248ff20c10b7d18c30fc84ce214936f5bb440e6e,5.9795804
2855b4b4d03c37c94117e615a25e0e321ec8d77a,9.381998
2fa311a94bc0da6d97955730d071ad6fcc770bfd,7.9772434
326a025b5c23347b9eb2c5ceae75a5908a461f69,7.5514975
339fff79c43561c995b29972a962ccec846c599f,8.239862
36dbfe4759f861ee72011812df2178cbbfd736a1,6.7869096
39713cf2db02601e4bd6360ba70f8013c0433f48,6.5374002
3d4f612148056feeb651f4711c1f640f5015101a,5.769132
410357eb9129023509cfaf8d38be61c050bb3b05,6.764181
4dcdd4c95ba88786172619ebea8aad4ec757a150,7.5330415
4df58b4a53afe49f40e1c054f9a2e8553352e254,7.1468315
4f571f241bb2d884216b4712cdcd482e310a718a,7.048108
508e0627871ed482bd8ab34544e43e5d856a889c,5.7413416
50f17ae2d9048b293cc969aa8668b365f9773f1b,7.864122
5235e36e00b0e927e6ce9f6f771ef92915857989,7.3066373
529d7e5b25e40c18bb7ea49be0963ed7f3e288ea,8.856474
541270fc6468b9399001ee5a8bfa0cd380e1db60,7.982951
549b4b9f5408631f8a062a6a3b71c496646ee0fb,8.349152
55ef1cb9ba9a618396f8f82aefdc261d00864381,8.298417
5b023883ac089df249ef06f7c8c4398f37e1c55d,5.6597037
5c67cd01bb445f9b80d30f2c551d0d42776898fe,6.310761
61c0c30e1af44a3ad57880bfab7a88591a434b92,7.211064
6434afe6261c6f3f4fdbad511a2db8ef090f8c07,6.5718617
67212308d026508fd5b6942ffbbdd7b0be2e89de,8.239918
67f697ac574661dca982dcd95ba358bde5b48a8e,6.6121225
